"","OSHPD_NUM","X1.x","Procedure Description","CPT_CODE_OR_OTHER","Top_25_Avg","Hospital_Name.x","X1.y","Hospital_Name.y","Freq","Full_Address","Address","City","State","Zip Code"
"8690",106540734,13678,"MRI, Brain, without contrast, followed by contrast","70553",5738.39,"Kaweah Delta Health Care District",125,"Kaweah Delta Health Care District",58,"400 W Mineral King Ave, Visalia, CA","400 W Mineral King Ave","Visalia","CA",93291
"8691",106540734,13679,"Ultrasound, Abdomen, Complete","76700",1119.1,"Kaweah Delta Health Care District",125,"Kaweah Delta Health Care District",58,"400 W Mineral King Ave, Visalia, CA","400 W Mineral King Ave","Visalia","CA",93291
"8692",106540734,13680,"Ultrasound, OB, 14 weeks or more, transabdominal","76805",748.04,"Kaweah Delta Health Care District",125,"Kaweah Delta Health Care District",58,"400 W Mineral King Ave, Visalia, CA","400 W Mineral King Ave","Visalia","CA",93291
"8693",106540734,13682,"X-Ray, Chest, two views","71046",248.75,"Kaweah Delta Health Care District",125,"Kaweah Delta Health Care District",58,"400 W Mineral King Ave, Visalia, CA","400 W Mineral King Ave","Visalia","CA",93291
"8694",106540734,13684,"Cardiac Catheterization, Left Heart, percutaneous","93452",6872.16,"Kaweah Delta Health Care District",125,"Kaweah Delta Health Care District",58,"400 W Mineral King Ave, Visalia, CA","400 W Mineral King Ave","Visalia","CA",93291
"8695",106540798,13717,"Basic Metabolic Panel","80048",185.08,"Sierra View Medical Center",246,"Sierra View Medical Center",58,"465 W Putnam Ave, Porterville, CA","465 W Putnam Ave","Porterville","CA",93257
"8696",106540798,13712,"Emergency Room Visit, Level 2 (low to moderate severity)","99282",440.01,"Sierra View Medical Center",246,"Sierra View Medical Center",58,"465 W Putnam Ave, Porterville, CA","465 W Putnam Ave","Porterville","CA",93257
"8697",106540798,13713,"Emergency Room Visit, Level 3 (moderate severity)","99283",586.02,"Sierra View Medical Center",246,"Sierra View Medical Center",58,"465 W Putnam Ave, Porterville, CA","465 W Putnam Ave","Porterville","CA",93257
"8698",106540798,13736,"Ultrasound, Abdomen, Complete","76700",1009.09,"Sierra View Medical Center",246,"Sierra View Medical Center",58,"465 W Putnam Ave, Porterville, CA","465 W Putnam Ave","Porterville","CA",93257
"8699",106540798,13737,"Ultrasound, OB, 14 weeks or more, transabdominal","76805",1009.09,"Sierra View Medical Center",246,"Sierra View Medical Center",58,"465 W Putnam Ave, Porterville, CA","465 W Putnam Ave","Porterville","CA",93257
"8700",106540798,13719,"Complete Blood Count, automated","85027",92.05,"Sierra View Medical Center",246,"Sierra View Medical Center",58,"465 W Putnam Ave, Porterville, CA","465 W Putnam Ave","Porterville","CA",93257
"8701",106540798,13720,"Complete Blood Count, with differential WBC, automated","85025",104.09,"Sierra View Medical Center",246,"Sierra View Medical Center",58,"465 W Putnam Ave, Porterville, CA","465 W Putnam Ave","Porterville","CA",93257
"8702",106540798,13721,"Comprehensive Metabolic Panel","80053",210.03,"Sierra View Medical Center",246,"Sierra View Medical Center",58,"465 W Putnam Ave, Porterville, CA","465 W Putnam Ave","Porterville","CA",93257
"8703",106540798,13723,"Lipid Panel","80061",119.09,"Sierra View Medical Center",246,"Sierra View Medical Center",58,"465 W Putnam Ave, Porterville, CA","465 W Putnam Ave","Porterville","CA",93257
"8704",106540798,13724,"Partial Thromboplastin Time","85730",90,"Sierra View Medical Center",246,"Sierra View Medical Center",58,"465 W Putnam Ave, Porterville, CA","465 W Putnam Ave","Porterville","CA",93257
"8705",106540798,13725,"Prothrombin Time","85610",78.08,"Sierra View Medical Center",246,"Sierra View Medical Center",58,"465 W Putnam Ave, Porterville, CA","465 W Putnam Ave","Porterville","CA",93257
"8706",106540798,13726,"Thyroid Stimulating Hormone","84443",109.07,"Sierra View Medical Center",246,"Sierra View Medical Center",58,"465 W Putnam Ave, Porterville, CA","465 W Putnam Ave","Porterville","CA",93257
"8707",106540798,13727,"Troponin, Quantitative","84484",118.07,"Sierra View Medical Center",246,"Sierra View Medical Center",58,"465 W Putnam Ave, Porterville, CA","465 W Putnam Ave","Porterville","CA",93257
"8708",106540798,13731,"CT Scan, Abdomen, with contrast","74160",2603.07,"Sierra View Medical Center",246,"Sierra View Medical Center",58,"465 W Putnam Ave, Porterville, CA","465 W Putnam Ave","Porterville","CA",93257
"8709",106540798,13734,"Mammography, Screening, Bilateral","77067",287.07,"Sierra View Medical Center",246,"Sierra View Medical Center",58,"465 W Putnam Ave, Porterville, CA","465 W Putnam Ave","Porterville","CA",93257
"8710",106540798,13735,"MRI, Head or Brain, without contrast, followed by contrast","70553",3710.01,"Sierra View Medical Center",246,"Sierra View Medical Center",58,"465 W Putnam Ave, Porterville, CA","465 W Putnam Ave","Porterville","CA",93257
"8711",106540798,13742,"Echocardiography, complete","93307",1220.07,"Sierra View Medical Center",246,"Sierra View Medical Center",58,"465 W Putnam Ave, Porterville, CA","465 W Putnam Ave","Porterville","CA",93257
"8712",106540798,13745,"Physical Therapy, Evaluation Low Complexity 20 minute","97161",260.06,"Sierra View Medical Center",246,"Sierra View Medical Center",58,"465 W Putnam Ave, Porterville, CA","465 W Putnam Ave","Porterville","CA",93257
"8713",106540798,13738,"X-Ray, Lower Back, four views","72110",677.07,"Sierra View Medical Center",246,"Sierra View Medical Center",58,"465 W Putnam Ave, Porterville, CA","465 W Putnam Ave","Porterville","CA",93257
"8714",106540798,13739,"X-Ray, Chest, two views","71046",341.02,"Sierra View Medical Center",246,"Sierra View Medical Center",58,"465 W Putnam Ave, Porterville, CA","465 W Putnam Ave","Porterville","CA",93257
"8715",106540798,13760,"Hernia Repair, Inguinal, 5 years and older","49505",21559,"Sierra View Medical Center",246,"Sierra View Medical Center",58,"465 W Putnam Ave, Porterville, CA","465 W Putnam Ave","Porterville","CA",93257
"8716",106540798,13765,"Scope of Bladder and Urethra","52000",2410,"Sierra View Medical Center",246,"Sierra View Medical Center",58,"465 W Putnam Ave, Porterville, CA","465 W Putnam Ave","Porterville","CA",93257
"8717",106540798,13751,"Carpal Tunnel Surgery","64721",11591,"Sierra View Medical Center",246,"Sierra View Medical Center",58,"465 W Putnam Ave, Porterville, CA","465 W Putnam Ave","Porterville","CA",93257
"8718",106540798,13754,"Colonoscopy, with biopsy","45380",5918,"Sierra View Medical Center",246,"Sierra View Medical Center",58,"465 W Putnam Ave, Porterville, CA","465 W Putnam Ave","Porterville","CA",93257
"8719",106540798,13766,"Tonsillectomy with Adenoidectomy, less than 12 years old","42820",13652,"Sierra View Medical Center",246,"Sierra View Medical Center",58,"465 W Putnam Ave, Porterville, CA","465 W Putnam Ave","Porterville","CA",93257
"8720",106540816,13773,"Emergency Room Visit, Level 4 (high severity with significant threat)","99285",3206.34,"Adventist Health Tulare",13,"Adventist Health Tulare",35,"869 N Cherry St, Tulare, CA","869 N Cherry St","Tulare","CA",93274
"8721",106540816,13775,"Basic Metabolic Panel","80048",99,"Adventist Health Tulare",13,"Adventist Health Tulare",35,"869 N Cherry St, Tulare, CA","869 N Cherry St","Tulare","CA",93274
"8722",106540816,13785,"Troponin, Quantitative","84484",117,"Adventist Health Tulare",13,"Adventist Health Tulare",35,"869 N Cherry St, Tulare, CA","869 N Cherry St","Tulare","CA",93274
"8723",106540816,13787,"CT Scan, Abdomen, with contrast","74160",3614.19,"Adventist Health Tulare",13,"Adventist Health Tulare",35,"869 N Cherry St, Tulare, CA","869 N Cherry St","Tulare","CA",93274
"8724",106540816,13788,"CT Scan, Head or Brain, without contrast","70450",2581.56,"Adventist Health Tulare",13,"Adventist Health Tulare",35,"869 N Cherry St, Tulare, CA","869 N Cherry St","Tulare","CA",93274
"8725",106540816,13789,"CT Scan, Pelvis, with contrast","72193",3614.19,"Adventist Health Tulare",13,"Adventist Health Tulare",35,"869 N Cherry St, Tulare, CA","869 N Cherry St","Tulare","CA",93274
"8726",106540816,13776,"Blood Gas Analysis, including 02 saturation","82805",327,"Adventist Health Tulare",13,"Adventist Health Tulare",35,"869 N Cherry St, Tulare, CA","869 N Cherry St","Tulare","CA",93274
"8727",106540816,13777,"Complete Blood Count, automated","85027",92,"Adventist Health Tulare",13,"Adventist Health Tulare",35,"869 N Cherry St, Tulare, CA","869 N Cherry St","Tulare","CA",93274
"8728",106540816,13778,"Complete Blood Count, with differential WBC, automated","85025",138,"Adventist Health Tulare",13,"Adventist Health Tulare",35,"869 N Cherry St, Tulare, CA","869 N Cherry St","Tulare","CA",93274
"8729",106540816,13779,"Comprehensive Metabolic Panel","80053",367,"Adventist Health Tulare",13,"Adventist Health Tulare",35,"869 N Cherry St, Tulare, CA","869 N Cherry St","Tulare","CA",93274
"8730",106540816,13780,"Creatine Kinase (CK), (CPK), Total","82550",79,"Adventist Health Tulare",13,"Adventist Health Tulare",35,"869 N Cherry St, Tulare, CA","869 N Cherry St","Tulare","CA",93274
"8731",106540816,13781,"Lipid Panel","80061",202,"Adventist Health Tulare",13,"Adventist Health Tulare",35,"869 N Cherry St, Tulare, CA","869 N Cherry St","Tulare","CA",93274
"8732",106540816,13782,"Partial Thromboplastin Time","85730",71,"Adventist Health Tulare",13,"Adventist Health Tulare",35,"869 N Cherry St, Tulare, CA","869 N Cherry St","Tulare","CA",93274
"8733",106540816,13783,"Prothrombin Time","85610",101,"Adventist Health Tulare",13,"Adventist Health Tulare",35,"869 N Cherry St, Tulare, CA","869 N Cherry St","Tulare","CA",93274
"8734",106540816,13784,"Thyroid Stimulating Hormone","84443",207,"Adventist Health Tulare",13,"Adventist Health Tulare",35,"869 N Cherry St, Tulare, CA","869 N Cherry St","Tulare","CA",93274
"8735",106540816,13770,"Emergency Room Visit, Level 2 (low to moderate severity)","99282",1269.94,"Adventist Health Tulare",13,"Adventist Health Tulare",35,"869 N Cherry St, Tulare, CA","869 N Cherry St","Tulare","CA",93274
"8736",106540816,13771,"Emergency Room Visit, Level 3 (moderate severity)","99283",1914.59,"Adventist Health Tulare",13,"Adventist Health Tulare",35,"869 N Cherry St, Tulare, CA","869 N Cherry St","Tulare","CA",93274
"8737",106540816,13772,"Emergency Room Visit, Level 4 (high severity without signigicant threat)","99284",2452.62,"Adventist Health Tulare",13,"Adventist Health Tulare",35,"869 N Cherry St, Tulare, CA","869 N Cherry St","Tulare","CA",93274
"8738",106540816,13790,"MRI, Brain, without contrast, followed by contrast","70553",6010.41,"Adventist Health Tulare",13,"Adventist Health Tulare",35,"869 N Cherry St, Tulare, CA","869 N Cherry St","Tulare","CA",93274
"8739",106540816,13791,"Ultrasound, Abdomen, Complete","76700",1120.88,"Adventist Health Tulare",13,"Adventist Health Tulare",35,"869 N Cherry St, Tulare, CA","869 N Cherry St","Tulare","CA",93274
"8740",106540816,13792,"Ultrasound, OB, 14 weeks or more, transabdominal","76805",602.46,"Adventist Health Tulare",13,"Adventist Health Tulare",35,"869 N Cherry St, Tulare, CA","869 N Cherry St","Tulare","CA",93274
"8741",106540816,13793,"X-Ray, Lower Back, minimum four views","72110",400.62,"Adventist Health Tulare",13,"Adventist Health Tulare",35,"869 N Cherry St, Tulare, CA","869 N Cherry St","Tulare","CA",93274
"8742",106540816,13794,"X-Ray, Chest, two views","71046",252,"Adventist Health Tulare",13,"Adventist Health Tulare",35,"869 N Cherry St, Tulare, CA","869 N Cherry St","Tulare","CA",93274
"8743",106540816,13796,"Echocardiography, Transthoracic, complete, without Doppler","93307",1865,"Adventist Health Tulare",13,"Adventist Health Tulare",35,"869 N Cherry St, Tulare, CA","869 N Cherry St","Tulare","CA",93274
"8744",106540816,13797,"Physical Therapy, Gait Training","97116",129.76,"Adventist Health Tulare",13,"Adventist Health Tulare",35,"869 N Cherry St, Tulare, CA","869 N Cherry St","Tulare","CA",93274
"8745",106540816,13798,"Physical Therapy, Therapeutic Exercise","97110",129.76,"Adventist Health Tulare",13,"Adventist Health Tulare",35,"869 N Cherry St, Tulare, CA","869 N Cherry St","Tulare","CA",93274
"8746",106554011,13825,"Mammography, Screening, Bilateral","77067",507,"Adventist Health Sonora - Greenley",10,"Adventist Health Sonora - Greenley",35,"1000 Greenley Rd, Sonora, CA","1000 Greenley Rd","Sonora","CA",95370
"8747",106554011,13826,"MRI, Brain, without contrast, followed by contrast","70553",7023,"Adventist Health Sonora - Greenley",10,"Adventist Health Sonora - Greenley",35,"1000 Greenley Rd, Sonora, CA","1000 Greenley Rd","Sonora","CA",95370
"8748",106554011,13827,"Ultrasound, Abdomen, Complete","76700",1601,"Adventist Health Sonora - Greenley",10,"Adventist Health Sonora - Greenley",35,"1000 Greenley Rd, Sonora, CA","1000 Greenley Rd","Sonora","CA",95370
"8749",106554011,13828,"Ultrasound, OB, 14 weeks or more, transabdominal","76805",1067,"Adventist Health Sonora - Greenley",10,"Adventist Health Sonora - Greenley",35,"1000 Greenley Rd, Sonora, CA","1000 Greenley Rd","Sonora","CA",95370
"8750",106554011,13805,"Emergency Room Visit, Level 2 (low to moderate severity)","99282",320,"Adventist Health Sonora - Greenley",10,"Adventist Health Sonora - Greenley",35,"1000 Greenley Rd, Sonora, CA","1000 Greenley Rd","Sonora","CA",95370
"8751",106554011,13806,"Emergency Room Visit, Level 3 (moderate severity)","99283",578,"Adventist Health Sonora - Greenley",10,"Adventist Health Sonora - Greenley",35,"1000 Greenley Rd, Sonora, CA","1000 Greenley Rd","Sonora","CA",95370
"8752",106554011,13807,"Emergency Room Visit, Level 4 (high severity without signigicant threat)","99284",820,"Adventist Health Sonora - Greenley",10,"Adventist Health Sonora - Greenley",35,"1000 Greenley Rd, Sonora, CA","1000 Greenley Rd","Sonora","CA",95370
"8753",106554011,13808,"Emergency Room Visit, Level 4 (high severity with significant threat)","99285",1347,"Adventist Health Sonora - Greenley",10,"Adventist Health Sonora - Greenley",35,"1000 Greenley Rd, Sonora, CA","1000 Greenley Rd","Sonora","CA",95370
"8754",106554011,13811,"Basic Metabolic Panel","80048",157,"Adventist Health Sonora - Greenley",10,"Adventist Health Sonora - Greenley",35,"1000 Greenley Rd, Sonora, CA","1000 Greenley Rd","Sonora","CA",95370
"8755",106554011,13829,"X-Ray, Chest, two views","71046",485,"Adventist Health Sonora - Greenley",10,"Adventist Health Sonora - Greenley",35,"1000 Greenley Rd, Sonora, CA","1000 Greenley Rd","Sonora","CA",95370
"8756",106554011,13831,"Inhalation Treatment, pressurized or nonpressurized","94640",283,"Adventist Health Sonora - Greenley",10,"Adventist Health Sonora - Greenley",35,"1000 Greenley Rd, Sonora, CA","1000 Greenley Rd","Sonora","CA",95370
"8757",106554011,13832,"Physical Therapy, Gait Training","97116",119,"Adventist Health Sonora - Greenley",10,"Adventist Health Sonora - Greenley",35,"1000 Greenley Rd, Sonora, CA","1000 Greenley Rd","Sonora","CA",95370
"8758",106554011,13833,"Physical Therapy, Therapeutic Exercise","97110",115,"Adventist Health Sonora - Greenley",10,"Adventist Health Sonora - Greenley",35,"1000 Greenley Rd, Sonora, CA","1000 Greenley Rd","Sonora","CA",95370
"8759",106554011,13816,"Lipid Panel","80061",166,"Adventist Health Sonora - Greenley",10,"Adventist Health Sonora - Greenley",35,"1000 Greenley Rd, Sonora, CA","1000 Greenley Rd","Sonora","CA",95370
"8760",106554011,13817,"Partial Thromboplastin Time","85730",132,"Adventist Health Sonora - Greenley",10,"Adventist Health Sonora - Greenley",35,"1000 Greenley Rd, Sonora, CA","1000 Greenley Rd","Sonora","CA",95370
"8761",106554011,13818,"Prothrombin Time","85610",118,"Adventist Health Sonora - Greenley",10,"Adventist Health Sonora - Greenley",35,"1000 Greenley Rd, Sonora, CA","1000 Greenley Rd","Sonora","CA",95370
"8762",106554011,13819,"Thyroid Stimulating Hormone","84443",157,"Adventist Health Sonora - Greenley",10,"Adventist Health Sonora - Greenley",35,"1000 Greenley Rd, Sonora, CA","1000 Greenley Rd","Sonora","CA",95370
"8763",106554011,13820,"Troponin, Quantitative","84484",190,"Adventist Health Sonora - Greenley",10,"Adventist Health Sonora - Greenley",35,"1000 Greenley Rd, Sonora, CA","1000 Greenley Rd","Sonora","CA",95370
"8764",106554011,13821,"Urinalysis, with microscopy","81001",107,"Adventist Health Sonora - Greenley",10,"Adventist Health Sonora - Greenley",35,"1000 Greenley Rd, Sonora, CA","1000 Greenley Rd","Sonora","CA",95370
"8765",106554011,13823,"CT Scan, Abdomen, with contrast","74160",3585,"Adventist Health Sonora - Greenley",10,"Adventist Health Sonora - Greenley",35,"1000 Greenley Rd, Sonora, CA","1000 Greenley Rd","Sonora","CA",95370
"8766",106554011,13824,"CT Scan, Head or Brain, without contrast","70450",4039,"Adventist Health Sonora - Greenley",10,"Adventist Health Sonora - Greenley",35,"1000 Greenley Rd, Sonora, CA","1000 Greenley Rd","Sonora","CA",95370
"8767",106554011,13815,"Creatine Kinase (CK), (CPK), Total","82550",103,"Adventist Health Sonora - Greenley",10,"Adventist Health Sonora - Greenley",35,"1000 Greenley Rd, Sonora, CA","1000 Greenley Rd","Sonora","CA",95370
"8768",106554011,13812,"Complete Blood Count, automated","85027",102,"Adventist Health Sonora - Greenley",10,"Adventist Health Sonora - Greenley",35,"1000 Greenley Rd, Sonora, CA","1000 Greenley Rd","Sonora","CA",95370
"8769",106554011,13813,"Complete Blood Count, with differential WBC, automated","85025",122,"Adventist Health Sonora - Greenley",10,"Adventist Health Sonora - Greenley",35,"1000 Greenley Rd, Sonora, CA","1000 Greenley Rd","Sonora","CA",95370
"8770",106554011,13814,"Comprehensive Metabolic Panel","80053",215,"Adventist Health Sonora - Greenley",10,"Adventist Health Sonora - Greenley",35,"1000 Greenley Rd, Sonora, CA","1000 Greenley Rd","Sonora","CA",95370
"8771",106560203,13896,"GROUP PSYCHOTHERAPY","G0410",160,"AURORA VISTA DEL MAR HOSPITAL",36,"AURORA VISTA DEL MAR HOSPITAL",60,"801 Seneca St, Ventura, CA","801 Seneca St","Ventura","CA",93001
"8772",106560203,13897,"ACTIVITY THERAPY","G0176",160,"AURORA VISTA DEL MAR HOSPITAL",36,"AURORA VISTA DEL MAR HOSPITAL",60,"801 Seneca St, Ventura, CA","801 Seneca St","Ventura","CA",93001
"8773",106560203,13898,"GROUP PSYCHOTHERAPY/EDUCATION","G0177",160,"AURORA VISTA DEL MAR HOSPITAL",36,"AURORA VISTA DEL MAR HOSPITAL",60,"801 Seneca St, Ventura, CA","801 Seneca St","Ventura","CA",93001
"8774",106560473,13907,"Complete Blood Count, automated","85027",44,"COMMUNITY MEMORIAL HOSPITAL",64,"COMMUNITY MEMORIAL HOSPITAL",57,"147 N Brent St, Ventura, CA","147 N Brent St","Ventura","CA",93003
"8775",106560473,13900,"Emergency Room Visit, Level 2 (low to moderate severity)","99282",690,"COMMUNITY MEMORIAL HOSPITAL",64,"COMMUNITY MEMORIAL HOSPITAL",57,"147 N Brent St, Ventura, CA","147 N Brent St","Ventura","CA",93003
"8776",106560473,13901,"Emergency Room Visit, Level 3 (moderate severity)","99283",1404,"COMMUNITY MEMORIAL HOSPITAL",64,"COMMUNITY MEMORIAL HOSPITAL",57,"147 N Brent St, Ventura, CA","147 N Brent St","Ventura","CA",93003
"8777",106560473,13902,"Emergency Room Visit, Level 4 (high severity)","99284",2065,"COMMUNITY MEMORIAL HOSPITAL",64,"COMMUNITY MEMORIAL HOSPITAL",57,"147 N Brent St, Ventura, CA","147 N Brent St","Ventura","CA",93003
"8778",106560473,13905,"Basic Metabolic Panel","80048",78,"COMMUNITY MEMORIAL HOSPITAL",64,"COMMUNITY MEMORIAL HOSPITAL",57,"147 N Brent St, Ventura, CA","147 N Brent St","Ventura","CA",93003
"8779",106560473,13906,"Blood Gas Analysis, including 02 saturation","82805",194,"COMMUNITY MEMORIAL HOSPITAL",64,"COMMUNITY MEMORIAL HOSPITAL",57,"147 N Brent St, Ventura, CA","147 N Brent St","Ventura","CA",93003
"8780",106560473,13920,"CT Scan, Head or Brain, without contrast","70450",657,"COMMUNITY MEMORIAL HOSPITAL",64,"COMMUNITY MEMORIAL HOSPITAL",57,"147 N Brent St, Ventura, CA","147 N Brent St","Ventura","CA",93003
"8781",106560473,13921,"CT Scan, Pelvis, with contrast","72193",1117,"COMMUNITY MEMORIAL HOSPITAL",64,"COMMUNITY MEMORIAL HOSPITAL",57,"147 N Brent St, Ventura, CA","147 N Brent St","Ventura","CA",93003
"8782",106560473,13908,"Complete Blood Count, with differential WBC, automated","85025",53,"COMMUNITY MEMORIAL HOSPITAL",64,"COMMUNITY MEMORIAL HOSPITAL",57,"147 N Brent St, Ventura, CA","147 N Brent St","Ventura","CA",93003
"8783",106560473,13909,"Comprehensive Metabolic Panel","80053",97,"COMMUNITY MEMORIAL HOSPITAL",64,"COMMUNITY MEMORIAL HOSPITAL",57,"147 N Brent St, Ventura, CA","147 N Brent St","Ventura","CA",93003
"8784",106560473,13910,"Creatine Kinase (CK), (CPK), Total","82550",7.75,"COMMUNITY MEMORIAL HOSPITAL",64,"COMMUNITY MEMORIAL HOSPITAL",57,"147 N Brent St, Ventura, CA","147 N Brent St","Ventura","CA",93003
"8785",106560473,13911,"Lipid Panel","80061",10.25,"COMMUNITY MEMORIAL HOSPITAL",64,"COMMUNITY MEMORIAL HOSPITAL",57,"147 N Brent St, Ventura, CA","147 N Brent St","Ventura","CA",93003
"8786",106560473,13912,"Partial Thromboplastin Time","85730",41,"COMMUNITY MEMORIAL HOSPITAL",64,"COMMUNITY MEMORIAL HOSPITAL",57,"147 N Brent St, Ventura, CA","147 N Brent St","Ventura","CA",93003
"8787",106560473,13913,"Prothrombin Time","85610",27,"COMMUNITY MEMORIAL HOSPITAL",64,"COMMUNITY MEMORIAL HOSPITAL",57,"147 N Brent St, Ventura, CA","147 N Brent St","Ventura","CA",93003
"8788",106560473,13914,"Thyroid Stimulating Hormone","84443",115,"COMMUNITY MEMORIAL HOSPITAL",64,"COMMUNITY MEMORIAL HOSPITAL",57,"147 N Brent St, Ventura, CA","147 N Brent St","Ventura","CA",93003
"8789",106560473,13915,"Troponin, Quantitative","84484",67,"COMMUNITY MEMORIAL HOSPITAL",64,"COMMUNITY MEMORIAL HOSPITAL",57,"147 N Brent St, Ventura, CA","147 N Brent St","Ventura","CA",93003
"8790",106560473,13916,"Urinalysis, without microscopy","81002",17,"COMMUNITY MEMORIAL HOSPITAL",64,"COMMUNITY MEMORIAL HOSPITAL",57,"147 N Brent St, Ventura, CA","147 N Brent St","Ventura","CA",93003
"8791",106560473,13917,"Urinalysis, with microscopy","81001",22,"COMMUNITY MEMORIAL HOSPITAL",64,"COMMUNITY MEMORIAL HOSPITAL",57,"147 N Brent St, Ventura, CA","147 N Brent St","Ventura","CA",93003
"8792",106560473,13919,"CT Scan, Abdomen, with contrast","74160",1117,"COMMUNITY MEMORIAL HOSPITAL",64,"COMMUNITY MEMORIAL HOSPITAL",57,"147 N Brent St, Ventura, CA","147 N Brent St","Ventura","CA",93003
"8793",106560473,13925,"Ultrasound, OB, 14 weeks or more, transabdominal","76805",604,"COMMUNITY MEMORIAL HOSPITAL",64,"COMMUNITY MEMORIAL HOSPITAL",57,"147 N Brent St, Ventura, CA","147 N Brent St","Ventura","CA",93003
"8794",106560473,13926,"X-Ray, Lower Back, four views","72110",408,"COMMUNITY MEMORIAL HOSPITAL",64,"COMMUNITY MEMORIAL HOSPITAL",57,"147 N Brent St, Ventura, CA","147 N Brent St","Ventura","CA",93003
"8795",106560473,13923,"MRI, Head or Brain, without contrast, followed by contrast","70553",2211,"COMMUNITY MEMORIAL HOSPITAL",64,"COMMUNITY MEMORIAL HOSPITAL",57,"147 N Brent St, Ventura, CA","147 N Brent St","Ventura","CA",93003
"8796",106560473,13924,"Ultrasound, Abdomen, Complete","76700",604,"COMMUNITY MEMORIAL HOSPITAL",64,"COMMUNITY MEMORIAL HOSPITAL",57,"147 N Brent St, Ventura, CA","147 N Brent St","Ventura","CA",93003
"8797",106560473,13930,"Echocardiography, complete","93307",4443,"COMMUNITY MEMORIAL HOSPITAL",64,"COMMUNITY MEMORIAL HOSPITAL",57,"147 N Brent St, Ventura, CA","147 N Brent St","Ventura","CA",93003
"8798",106560473,13932,"Inhalation Treatment, pressurized or nonpressurized","94640",466,"COMMUNITY MEMORIAL HOSPITAL",64,"COMMUNITY MEMORIAL HOSPITAL",57,"147 N Brent St, Ventura, CA","147 N Brent St","Ventura","CA",93003
"8799",106560481,13967,"Comprehensive Metabolic Panel","80053",324,"Ventura County Medical Center",301,"Ventura County Medical Center",58,"300 Hillmont Ave, Ventura, CA","300 Hillmont Ave","Ventura","CA",93003
"8800",106560481,13968,"Creatine Kinase (CK), (CPK), Total","82550",127,"Ventura County Medical Center",301,"Ventura County Medical Center",58,"300 Hillmont Ave, Ventura, CA","300 Hillmont Ave","Ventura","CA",93003
"8801",106560481,13977,"CT Scan, Abdomen, with contrast","74160",3203,"Ventura County Medical Center",301,"Ventura County Medical Center",58,"300 Hillmont Ave, Ventura, CA","300 Hillmont Ave","Ventura","CA",93003
"8802",106560481,13978,"CT Scan, Head or Brain, without contrast","70450",2343,"Ventura County Medical Center",301,"Ventura County Medical Center",58,"300 Hillmont Ave, Ventura, CA","300 Hillmont Ave","Ventura","CA",93003
"8803",106560481,13979,"CT Scan, Pelvis, with contrast","72193",3145,"Ventura County Medical Center",301,"Ventura County Medical Center",58,"300 Hillmont Ave, Ventura, CA","300 Hillmont Ave","Ventura","CA",93003
"8804",106560481,13980,"Mammography, Screening, Bilateral","77067",303,"Ventura County Medical Center",301,"Ventura County Medical Center",58,"300 Hillmont Ave, Ventura, CA","300 Hillmont Ave","Ventura","CA",93003
"8805",106560481,13981,"MRI, Brain, without contrast, followed by contrast","70553",10556,"Ventura County Medical Center",301,"Ventura County Medical Center",58,"300 Hillmont Ave, Ventura, CA","300 Hillmont Ave","Ventura","CA",93003
"8806",106560481,13982,"Ultrasound, Abdomen, Complete","76700",745,"Ventura County Medical Center",301,"Ventura County Medical Center",58,"300 Hillmont Ave, Ventura, CA","300 Hillmont Ave","Ventura","CA",93003
"8807",106560481,13983,"Ultrasound, OB, 14 weeks or more, transabdominal","76805",1282,"Ventura County Medical Center",301,"Ventura County Medical Center",58,"300 Hillmont Ave, Ventura, CA","300 Hillmont Ave","Ventura","CA",93003
"8808",106560481,13970,"Partial Thromboplastin Time","85730",112,"Ventura County Medical Center",301,"Ventura County Medical Center",58,"300 Hillmont Ave, Ventura, CA","300 Hillmont Ave","Ventura","CA",93003
"8809",106560481,13971,"Prothrombin Time","85610",85,"Ventura County Medical Center",301,"Ventura County Medical Center",58,"300 Hillmont Ave, Ventura, CA","300 Hillmont Ave","Ventura","CA",93003
"8810",106560481,13972,"Thyroid Stimulating Hormone","84443",336,"Ventura County Medical Center",301,"Ventura County Medical Center",58,"300 Hillmont Ave, Ventura, CA","300 Hillmont Ave","Ventura","CA",93003
"8811",106560481,13973,"Troponin, Quantitative","84484",344,"Ventura County Medical Center",301,"Ventura County Medical Center",58,"300 Hillmont Ave, Ventura, CA","300 Hillmont Ave","Ventura","CA",93003
"8812",106560481,13974,"Urinalysis, without microscopy","81002 or 81003",48,"Ventura County Medical Center",301,"Ventura County Medical Center",58,"300 Hillmont Ave, Ventura, CA","300 Hillmont Ave","Ventura","CA",93003
"8813",106560481,13975,"Urinalysis, with microscopy","81000 or 81001",43,"Ventura County Medical Center",301,"Ventura County Medical Center",58,"300 Hillmont Ave, Ventura, CA","300 Hillmont Ave","Ventura","CA",93003
"8814",106560481,13957,"Emergency Room Visit, Level 2 (low to moderate severity)","99282",681,"Ventura County Medical Center",301,"Ventura County Medical Center",58,"300 Hillmont Ave, Ventura, CA","300 Hillmont Ave","Ventura","CA",93003
"8815",106560481,13958,"Emergency Room Visit, Level 3 (moderate severity)","99283",881,"Ventura County Medical Center",301,"Ventura County Medical Center",58,"300 Hillmont Ave, Ventura, CA","300 Hillmont Ave","Ventura","CA",93003
